31.2,537.2,594.0,579.2,1173.2,0.72,0.79,0.81,36,2014,2108,2040,4148,1.55,0.99,1.14,20,34,70,130,200,0.23,0.34,0.17,6
46.4,53.6,89.2,144.0,233.2,2.25,0.41,1.42,52,64,96,164,256,2.65,0.47,1.64,44,46,82,110,192,1.91,0.36,1.31,6
41.6,42.8,72.8,118.8,191.6,2.24,0.38,1.5,54,58,90,124,214,2.74,0.45,1.59,32,30,64,112,178,1.67,0.33,1.36,6
48.4,52.8,85.6,133.6,219.2,2.53,0.41,1.52,52,66,96,166,262,2.85,0.44,1.88,46,40,78,108,186,2.25,0.37,1.33,6
45.6,44.4,81.6,140.0,221.6,2.08,0.36,1.32,52,54,90,150,238,2.21,0.39,1.37,40,28,74,128,206,1.93,0.3,1.22,6
42.8,42.0,74.8,135.2,210.0,2.56,0.35,1.45,48,52,98,164,242,2.92,0.42,1.67,36,36,60,108,168,1.98,0.26,1.23,6
41.2,53.6,85.2,149.2,234.4,2.61,0.42,1.34,46,66,92,162,246,2.9,0.49,1.59,36,44,76,136,220,2.42,0.38,1.19,6
58.8,59.2,107.2,150.4,257.6,2.33,0.42,1.66,72,96,130,192,322,2.68,0.51,1.95,44,42,80,120,206,1.78,0.35,1.4,6
40.4,55.2,84.8,124.8,209.6,2.66,0.48,1.69,62,70,116,156,272,3.06,0.59,2.14,30,28,72,92,166,2.26,0.35,1.27,6
39.2,52.8,92.0,122.4,214.4,2.56,0.49,2.01,50,60,112,144,240,2.93,0.56,2.76,28,44,70,104,186,1.91,0.42,1.55,6
38.8,54.4,88.8,137.2,226.0,2.16,0.46,1.41,42,70,98,162,260,3.0,0.5,1.6,36,40,76,120,210,1.63,0.39,1.24,6
37.2,85.6,115.2,157.6,272.8,2.99,0.56,1.71,48,160,200,184,384,3.85,0.89,2.0,20,42,86,138,224,1.31,0.38,1.36,6
40.4,101.2,128.4,177.6,306.0,3.1,0.6,1.66,46,150,240,202,442,4.9,0.79,2.17,32,74,98,162,262,0.35,0.53,0.5,6
34.4,58.0,89.2,133.6,222.8,2.88,0.5,1.68,40,96,106,174,280,3.34,0.6,1.83,22,36,64,86,150,2.5,0.43,1.54,6
50.4,86.8,100.8,154.4,255.2,3.83,0.53,2.08,66,138,122,186,286,6.85,0.67,2.78,36,54,88,132,226,2.24,0.42,1.65,6
45.2,108.0,96.8,177.2,274.0,4.86,0.58,2.45,56,142,112,194,294,6.86,0.65,2.78,32,70,82,152,234,4.01,0.51,2.15,6
44.0,78.4,97.6,147.6,245.2,3.24,0.54,2.19,70,118,108,178,286,4.21,0.56,2.91,28,40,92,114,206,2.3,0.5,1.71,6
38.8,75.2,88.8,147.2,236.0,4.14,0.53,2.3,40,90,102,164,266,5.63,0.59,3.03,38,66,74,120,216,2.5,0.46,1.89,6
38.4,59.2,88.8,139.6,228.4,3.43,0.48,2.04,44,66,98,168,266,5.17,0.53,2.43,30,46,68,98,166,2.75,0.44,1.82,6
46.8,66.8,94.0,154.0,248.0,4.25,0.46,2.2,72,84,104,162,260,5.38,0.52,2.54,36,48,82,146,234,3.14,0.37,1.85,6
38.0,63.6,92.8,143.6,236.4,3.36,0.5,2.08,50,104,102,198,300,5.2,0.57,2.51,30,44,84,114,202,2.2,0.41,1.67,6
40.4,63.6,94.0,131.6,225.6,2.76,0.51,1.87,46,86,114,150,264,3.36,0.6,2.24,32,38,80,106,186,2.1,0.4,1.48,6
39.6,48.8,101.6,117.6,219.2,2.95,0.51,2.72,74,58,132,130,242,4.09,0.58,3.64,28,42,90,110,206,2.22,0.41,2.03,7
33.2,47.2,86.8,145.6,232.4,2.48,0.46,2.04,42,54,102,260,362,2.6,0.56,2.77,26,40,66,88,178,2.2,0.31,1.42,7
32.0,50.0,84.8,124.4,209.2,3.18,0.49,2.43,42,58,100,146,246,4.03,0.57,3.44,24,40,66,96,186,2.51,0.44,1.57,7
31.6,42.4,83.2,112.8,196.0,2.84,0.49,2.48,38,48,92,134,212,3.56,0.66,4.27,26,36,72,78,170,1.93,0.36,1.36,7
49.2,44.0,98.0,122.4,220.4,3.14,0.42,2.45,60,50,114,142,256,4.2,0.48,3.28,38,34,88,110,198,2.32,0.35,1.65,7
45.2,43.6,91.6,119.6,211.2,3.12,0.43,2.73,68,50,108,146,230,4.19,0.45,3.88,34,40,82,106,198,2.32,0.37,1.97,7
39.2,42.0,88.8,121.6,210.4,4.24,0.44,3.85,52,50,100,150,242,7.89,0.53,9.29,28,34,72,92,186,2.91,0.35,1.66,7
98.4,53.6,160.8,158.8,319.6,2.95,0.4,2.82,354,62,402,174,542,4.01,0.5,5.53,24,48,96,140,246,2.56,0.18,1.76,7
38.8,55.6,99.6,190.0,289.6,3.02,0.42,1.83,44,62,108,334,438,3.49,0.52,2.44,32,52,86,148,240,2.72,0.26,1.39,7
53.2,118.0,112.0,267.2,379.2,2.77,0.45,1.74,84,340,126,682,790,3.39,0.52,2.58,36,50,100,140,240,2.18,0.33,0.57,7
44.0,54.0,102.4,148.0,250.4,2.78,0.45,2.23,48,62,106,162,266,3.33,0.47,2.48,40,48,98,136,238,2.17,0.41,1.84,7
48.4,51.2,102.4,140.8,243.2,3.05,0.43,2.35,68,62,116,160,260,3.4,0.5,2.94,38,44,96,126,222,2.82,0.37,1.9,7
41.2,44.8,92.4,120.0,212.4,3.2,0.45,2.49,50,60,98,124,222,3.66,0.54,2.83,36,36,84,114,204,2.68,0.39,2.14,7
60.0,64.8,120.8,176.4,297.2,3.3,0.42,2.23,78,72,140,190,330,5.07,0.46,3.15,46,56,100,172,274,2.43,0.39,1.77,7
42.0,52.8,96.8,134.8,231.6,3.28,0.47,2.37,46,64,100,156,256,4.53,0.51,3.22,36,44,92,122,218,2.59,0.42,1.76,7
41.2,42.0,91.6,126.4,218.0,3.48,0.43,2.51,48,46,104,148,242,4.05,0.47,2.75,36,38,84,118,204,2.92,0.35,2.19,7
47.2,45.6,94.4,123.2,217.6,3.34,0.43,2.55,54,52,104,136,236,3.8,0.45,2.95,42,40,86,108,202,2.75,0.39,2.01,7
39.6,53.2,114.8,141.2,256.0,2.94,0.5,2.97,48,58,152,180,278,4.96,0.61,6.26,28,46,84,110,208,0.93,0.43,0.68,7
38.4,63.6,100.8,153.6,254.4,2.71,0.49,2.37,58,84,152,176,286,5.22,0.62,6.77,30,50,80,120,200,1.98,0.41,0.95,7
39.6,48.8,95.2,150.4,245.6,2.51,0.42,1.48,48,62,118,180,298,2.81,0.48,1.66,34,38,82,134,230,2.27,0.37,1.28,7
38.4,45.6,87.2,140.8,228.0,2.19,0.42,1.42,42,56,96,170,250,2.82,0.48,2.29,30,38,64,104,198,1.47,0.37,0.59,7
48.0,49.6,91.6,139.6,231.2,2.17,0.4,1.57,56,68,100,164,264,2.43,0.46,1.72,42,38,80,118,198,1.94,0.36,1.39,8
66.0,53.2,136.0,122.4,258.4,2.6,0.46,7.47,90,76,212,146,306,7.96,0.78,32.19,48,38,92,94,212,0.29,0.28,0.23,8
53.2,40.0,84.0,115.6,199.6,2.24,0.36,1.79,56,46,88,142,228,2.37,0.38,2.41,50,34,78,82,160,2.0,0.31,1.6,8
52.0,40.0,84.8,110.0,194.8,2.25,0.38,1.9,62,48,92,124,216,2.55,0.47,2.52,42,34,74,82,156,1.96,0.31,1.67,8
44.0,38.8,82.4,110.4,192.8,2.32,0.4,1.83,54,52,88,120,208,2.46,0.45,1.96,36,30,74,96,170,2.15,0.32,1.66,8
52.8,42.8,96.0,141.2,237.2,2.22,0.36,1.63,60,58,106,166,272,2.39,0.42,1.88,46,36,90,128,220,2.08,0.31,1.38,8
56.8,58.0,96.4,164.8,261.2,2.84,0.37,1.68,66,72,112,182,288,3.16,0.43,1.92,50,48,88,150,238,2.49,0.34,1.48,8
53.2,74.0,104.0,175.6,279.6,2.81,0.44,1.69,60,88,110,196,304,3.64,0.48,1.86,50,52,98,162,260,2.24,0.37,1.56,8
49.2,60.8,94.8,166.0,260.8,2.8,0.41,1.67,54,66,102,174,276,3.28,0.43,2.05,40,56,86,158,244,2.14,0.4,1.53,8
49.2,68.8,95.6,172.4,268.0,2.63,0.43,1.57,54,74,102,186,286,2.85,0.43,1.75,46,62,88,160,252,2.45,0.42,1.42,8
46.8,76.8,98.8,185.2,284.0,3.27,0.46,1.63,60,102,118,224,342,3.53,0.51,2.07,36,56,84,118,202,2.93,0.41,1.41,8
54.8,60.4,104.8,177.6,282.4,2.81,0.39,1.6,70,72,120,184,298,3.29,0.43,1.9,44,50,82,170,258,2.43,0.34,1.47,8
46.4,69.2,92.4,185.2,277.6,3.11,0.41,1.48,52,90,100,210,296,3.79,0.49,1.63,40,52,86,156,242,2.73,0.38,1.3,8
54.4,64.4,104.0,186.8,290.8,2.95,0.39,1.6,66,78,110,220,330,3.62,0.43,1.76,46,52,98,158,260,2.48,0.34,1.49,8
55.2,122.8,174.0,224.0,398.0,2.61,0.52,1.39,62,314,436,354,790,3.77,0.88,1.71,46,66,94,156,268,0.33,0.41,0.6,8
76.8,64.0,128.4,178.8,307.2,2.43,0.38,1.57,162,86,196,192,364,3.09,0.49,1.69,48,46,94,168,264,1.18,0.27,1.48,8
54.4,75.6,109.6,198.8,308.4,2.9,0.42,1.56,58,82,118,222,340,3.1,0.46,1.69,52,60,100,182,282,2.62,0.38,1.33,8
53.6,88.0,119.2,198.8,318.0,2.9,0.47,1.57,64,130,152,252,404,3.44,0.58,1.82,48,46,88,140,228,2.27,0.38,1.39,8
54.4,64.0,104.8,178.8,283.6,2.79,0.4,1.59,58,80,114,196,310,3.34,0.44,1.69,50,52,100,166,268,2.2,0.36,1.43,8
39.2,43.6,83.6,145.2,228.8,1.97,0.38,1.39,48,48,96,164,260,2.09,0.41,1.6,20,38,58,120,196,1.71,0.37,0.93,9
44.4,47.6,95.2,150.8,246.0,1.99,0.4,1.6,52,56,112,170,274,2.1,0.42,1.79,34,38,76,136,218,1.85,0.35,1.41,9
43.2,48.8,96.4,145.2,241.6,2.09,0.42,1.44,48,52,110,158,266,2.39,0.45,1.56,38,44,78,138,216,1.77,0.36,1.33,9
55.2,62.4,114.0,165.6,279.6,2.29,0.43,1.75,62,78,132,182,304,2.44,0.49,1.98,42,54,86,144,230,2.14,0.41,1.52,9
46.0,52.0,95.2,149.6,244.8,3.28,0.42,2.43,56,64,112,188,300,5.63,0.48,5.36,38,46,84,96,184,2.01,0.35,1.37,9
46.0,59.2,96.8,163.6,260.4,2.4,0.42,1.67,60,70,116,174,286,2.62,0.48,1.85,36,48,80,156,236,2.28,0.39,1.44,9
44.4,42.8,89.2,139.2,228.4,2.13,0.38,1.63,56,52,112,166,278,3.01,0.41,2.53,38,34,72,102,174,1.83,0.32,1.23,9
47.2,46.4,92.4,153.2,245.6,1.87,0.37,1.45,54,60,106,170,272,2.46,0.44,1.6,36,40,86,138,224,1.34,0.32,1.31,9
46.8,46.8,96.0,157.2,253.2,2.02,0.38,1.44,62,52,104,168,270,2.42,0.42,1.57,40,40,86,142,232,1.69,0.33,1.26,9
36.8,42.4,77.2,126.4,203.6,2.49,0.43,2.03,50,46,86,148,230,4.55,0.61,5.09,30,36,64,60,124,1.82,0.36,1.15,9
42.4,56.4,98.4,171.6,270.0,2.01,0.42,1.27,56,66,108,182,288,2.42,0.44,1.78,24,48,80,160,256,1.64,0.35,0.78,9
44.4,51.2,106.4,164.8,271.2,2.03,0.42,1.47,56,58,138,172,296,2.37,0.43,1.73,40,44,92,158,250,1.37,0.39,1.23,9
45.6,46.0,100.8,152.0,252.8,1.83,0.4,1.42,50,62,106,162,268,2.16,0.45,1.74,42,36,96,138,234,1.53,0.35,1.32,9
49.2,44.0,96.0,156.8,252.8,1.89,0.36,1.28,72,46,134,186,320,2.12,0.43,1.44,36,40,72,132,218,1.71,0.33,0.99,9
39.6,50.4,98.0,168.8,266.8,1.9,0.41,1.25,46,54,106,184,290,2.06,0.43,1.38,34,44,90,156,256,1.66,0.38,1.17,9
40.4,56.4,100.8,175.2,276.0,2.27,0.42,1.17,50,70,114,184,298,2.69,0.45,1.34,32,50,90,168,258,1.9,0.4,1.02,9
47.6,54.0,113.2,176.4,289.6,1.92,0.41,1.31,52,70,168,196,364,2.11,0.52,1.4,40,44,88,164,260,1.25,0.35,1.22,9
50.4,55.2,105.6,174.4,280.0,2.01,0.39,1.29,66,60,128,190,300,2.16,0.41,1.36,44,48,92,160,252,1.87,0.37,1.22,9
47.2,48.8,94.4,156.0,250.4,2.05,0.38,1.51,56,60,108,184,286,2.25,0.41,1.7,40,40,84,130,216,1.87,0.34,1.36,9
48.0,40.4,96.4,144.4,240.8,1.63,0.37,1.3,76,48,132,160,276,1.94,0.4,1.43,36,36,80,120,200,1.08,0.34,1.12,9
52.8,46.0,104.4,166.0,270.4,1.86,0.36,1.46,74,52,134,174,308,2.17,0.38,1.57,38,38,90,150,240,1.4,0.31,1.38,9
42.4,48.0,91.6,147.6,239.2,2.07,0.41,1.49,54,56,98,180,278,2.34,0.5,2.05,32,44,72,98,192,1.7,0.37,0.97,9
